Gerado em;Categoria;Item;Tier;Encantamento;API ID;Melhor cidade compra;Menor preco compra;Black Market pedido venda;Black Market compra max;Lucro bruto;ROI %;Compra atualizada;Black Market venda atualizado;Black Market compra atualizado;Bridgewatch venda min;Caerleon venda min;Fort Sterling venda min;Lymhurst venda min;Martlock venda min;Thetford venda min
12/05/2026 17:50:23;armas;Arco longo;T7;.1;T7_2H_LONGBOW@1;Fort Sterling;359980;;25265;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;499999;359980;;;
12/05/2026 17:50:23;armas;Arco longo;T7;.2;T7_2H_LONGBOW@2;;;;535618;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Arco longo;T7;.3;T7_2H_LONGBOW@3;Fort Sterling;5299983;;1374348;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;5299983;;;
12/05/2026 17:50:23;armas;Arco longo;T8;.0;T8_2H_LONGBOW;Lymhurst;440897;;474982;;;2026-05-12T18:00:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;625996;;440897;;
12/05/2026 17:50:23;armas;Arco longo;T8;.1;T8_2H_LONGBOW@1;Fort Sterling;1300000;;1051024;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1300000;;;
12/05/2026 17:50:23;armas;Arco longo;T8;.2;T8_2H_LONGBOW@2;;;;4810218;;;;0001-01-01T00:00:00;2026-05-12T19:05:00;;;;;;
12/05/2026 17:50:23;armas;Arco longo;T8;.3;T8_2H_LONGBOW@3;;;;242538;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Besta Leve;T5;.0;T5_MAIN_1HCROSSBOW;Martlock;10974;19989;18012;9015;82,15;2026-05-11T21:15:00;2026-05-12T15:05:00;2026-05-12T15:20:00;;18720;;;10974;13778
12/05/2026 17:50:23;armas;Besta Leve;T5;.1;T5_MAIN_1HCROSSBOW@1;Martlock;28984;;25569;;;2026-05-11T21:20:00;0001-01-01T00:00:00;2026-05-12T15:10:00;;60000;;;28984;
12/05/2026 17:50:23;armas;Besta Leve;T5;.2;T5_MAIN_1HCROSSBOW@2;Martlock;79991;;53060;;;2026-05-11T21:20:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;;;;79991;
12/05/2026 17:50:23;armas;Besta Leve;T5;.3;T5_MAIN_1HCROSSBOW@3;;;;128860;;;;0001-01-01T00:00:00;2026-05-12T15:20:00;;;;;;
12/05/2026 17:50:23;armas;Besta Leve;T6;.0;T6_MAIN_1HCROSSBOW;Lymhurst;36000;;17046;;;2026-05-12T01:45:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;52464;37957;36000;;
12/05/2026 17:50:23;armas;Besta Leve;T6;.1;T6_MAIN_1HCROSSBOW@1;Fort Sterling;89991;;20845;;;2026-05-12T15:25:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;169417;89991;;;92970
12/05/2026 17:50:23;armas;Besta Leve;T6;.2;T6_MAIN_1HCROSSBOW@2;Martlock;360943;;284250;;;2026-05-11T23:40:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;539999;;;360943;
12/05/2026 17:50:23;armas;Besta Leve;T6;.3;T6_MAIN_1HCROSSBOW@3;Fort Sterling;999997;;1053481;;;2026-05-12T15:25:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;999997;;;
12/05/2026 17:50:23;armas;Besta Leve;T7;.0;T7_MAIN_1HCROSSBOW;Fort Sterling;120989;;132650;;;2026-05-12T15:50:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;144986;120989;129838;;
12/05/2026 17:50:23;armas;Besta Leve;T7;.1;T7_MAIN_1HCROSSBOW@1;Bridgewatch;343991;;147810;;;2026-05-12T18:55:00;0001-01-01T00:00:00;2026-05-12T16:05:00;343991;489999;351996;;;
12/05/2026 17:50:23;armas;Besta Leve;T7;.2;T7_MAIN_1HCROSSBOW@2;;;;447161;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Besta Leve;T7;.3;T7_MAIN_1HCROSSBOW@3;;;;1925066;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Besta Leve;T8;.0;T8_MAIN_1HCROSSBOW;Fort Sterling;417776;;94750;;;2026-05-12T15:40:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;499985;417776;419967;;
12/05/2026 17:50:23;armas;Besta Leve;T8;.1;T8_MAIN_1HCROSSBOW@1;Fort Sterling;1299986;;651794;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1299986;;;
12/05/2026 17:50:23;armas;Besta Leve;T8;.2;T8_MAIN_1HCROSSBOW@2;Fort Sterling;4444443;;1364220;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;4444443;;;
12/05/2026 17:50:23;armas;Besta Leve;T8;.3;T8_MAIN_1HCROSSBOW@3;;;;60634;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Besta Pesada;T5;.0;T5_2H_CROSSBOWLARGE;Caerleon;22027;;29704;;;2026-05-12T15:05:00;0001-01-01T00:00:00;2026-05-12T15:20:00;;22027;;;;25000
12/05/2026 17:50:23;armas;Besta Pesada;T5;.1;T5_2H_CROSSBOWLARGE@1;Bridgewatch;33892;;40416;;;2026-05-12T04:45:00;0001-01-01T00:00:00;2026-05-12T15:25:00;33892;65000;36999;;;35894
12/05/2026 17:50:23;armas;Besta Pesada;T5;.2;T5_2H_CROSSBOWLARGE@2;Thetford;89000;;111144;;;2026-05-11T20:50:00;0001-01-01T00:00:00;2026-05-12T15:20:00;;250000;;;;89000
12/05/2026 17:50:23;armas;Besta Pesada;T5;.3;T5_2H_CROSSBOWLARGE@3;Caerleon;652997;;131378;;;2026-05-12T17:40:00;0001-01-01T00:00:00;2026-05-12T15:20:00;;652997;;;;
12/05/2026 17:50:23;armas;Besta Pesada;T6;.0;T6_2H_CROSSBOWLARGE;Lymhurst;45637;;49257;;;2026-05-12T13:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;99989;54982;45637;;49979
12/05/2026 17:50:23;armas;Besta Pesada;T6;.1;T6_2H_CROSSBOWLARGE@1;Thetford;113884;143976;2526;30092;26,42;2026-05-11T20:50:00;2026-05-12T04:45:00;2026-05-12T16:05:00;;149845;114982;;;113884
12/05/2026 17:50:23;armas;Besta Pesada;T6;.2;T6_2H_CROSSBOWLARGE@2;Fort Sterling;439994;;368869;;;2026-05-12T15:25:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;439994;;;
12/05/2026 17:50:23;armas;Besta Pesada;T6;.3;T6_2H_CROSSBOWLARGE@3;Fort Sterling;1477698;;1253144;;;2026-05-12T15:25:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;1477698;;;
12/05/2026 17:50:23;armas;Besta Pesada;T7;.0;T7_2H_CROSSBOWLARGE;Bridgewatch;150997;;133878;;;2026-05-12T04:45:00;0001-01-01T00:00:00;2026-05-12T16:05:00;150997;;164996;;;
12/05/2026 17:50:23;armas;Besta Pesada;T7;.1;T7_2H_CROSSBOWLARGE@1;Fort Sterling;450000;;282968;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;450000;;;
12/05/2026 17:50:23;armas;Besta Pesada;T7;.2;T7_2H_CROSSBOWLARGE@2;Fort Sterling;1499968;;1475476;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1499968;;;
12/05/2026 17:50:23;armas;Besta Pesada;T7;.3;T7_2H_CROSSBOWLARGE@3;;;;3051861;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Besta Pesada;T8;.0;T8_2H_CROSSBOWLARGE;Thetford;524995;;399187;;;2026-05-11T20:50:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;538993;539990;;524995
12/05/2026 17:50:23;armas;Besta Pesada;T8;.1;T8_2H_CROSSBOWLARGE@1;Fort Sterling;1545548;;899434;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1545548;1599988;;
12/05/2026 17:50:23;armas;Besta Pesada;T8;.2;T8_2H_CROSSBOWLARGE@2;Fort Sterling;4399976;;2000889;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;4399976;;;4999997
12/05/2026 17:50:23;armas;Besta Pesada;T8;.3;T8_2H_CROSSBOWLARGE@3;;;;10509980;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Besta do;T5;.0;T5_2H_CROSSBOW;Caerleon;19994;;9480;;;2026-05-12T15:05:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;19994;;;;
12/05/2026 17:50:23;armas;Besta do;T5;.1;T5_2H_CROSSBOW@1;Lymhurst;27991;;16419;;;2026-05-12T20:50:00;0001-01-01T00:00:00;2026-05-12T15:20:00;;57495;;27991;;
12/05/2026 17:50:23;armas;Besta do;T5;.2;T5_2H_CROSSBOW@2;Fort Sterling;104997;;78306;;;2026-05-12T03:00:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;239998;104997;;;
12/05/2026 17:50:23;armas;Besta do;T5;.3;T5_2H_CROSSBOW@3;Fort Sterling;426499;;591201;;;2026-05-12T03:00:00;0001-01-01T00:00:00;2026-05-12T15:45:00;;;426499;;;
12/05/2026 17:50:23;armas;Besta do;T6;.0;T6_2H_CROSSBOW;Lymhurst;35978;65655;20208;29677;82,49;2026-05-12T01:45:00;2026-05-12T16:25:00;2026-05-12T16:05:00;;59986;45593;35978;;
12/05/2026 17:50:23;armas;Besta do;T6;.1;T6_2H_CROSSBOW@1;Fort Sterling;110955;;15156;;;2026-05-12T15:25:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;179992;110955;;;
12/05/2026 17:50:23;armas;Besta do;T6;.2;T6_2H_CROSSBOW@2;;;;55583;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Besta do;T6;.3;T6_2H_CROSSBOW@3;;;;262756;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Besta do;T7;.0;T7_2H_CROSSBOW;Fort Sterling;159998;;194502;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;159998;;;
12/05/2026 17:50:23;armas;Besta do;T7;.1;T7_2H_CROSSBOW@1;Fort Sterling;429982;560970;454770;130988;30,46;2026-05-12T15:15:00;2026-05-12T02:50:00;2026-05-12T16:05:00;;;429982;;;
12/05/2026 17:50:23;armas;Besta do;T7;.2;T7_2H_CROSSBOW@2;Fort Sterling;2000000;;353710;;;2026-05-12T03:00:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;2000000;;;
12/05/2026 17:50:23;armas;Besta do;T7;.3;T7_2H_CROSSBOW@3;Fort Sterling;6000000;;5537814;;;2026-05-12T03:00:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;6000000;;;
12/05/2026 17:50:23;armas;Besta do;T8;.0;T8_2H_CROSSBOW;Fort Sterling;519961;;540671;;;2026-05-12T15:40:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;799980;519961;529980;;
12/05/2026 17:50:23;armas;Besta do;T8;.1;T8_2H_CROSSBOW@1;;;;1495688;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Besta do;T8;.2;T8_2H_CROSSBOW@2;;;4979488;2384898;;;;2026-05-12T04:55:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Besta do;T8;.3;T8_2H_CROSSBOW@3;Fort Sterling;15499997;;3072148;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;15499997;;;
12/05/2026 17:50:23;armas;Bordão do;T5;.0;T5_2H_QUARTERSTAFF;Caerleon;47772;;13904;;;2026-05-12T01:05:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;47772;;;;
12/05/2026 17:50:23;armas;Bordão do;T5;.1;T5_2H_QUARTERSTAFF@1;Caerleon;79998;;58098;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;79998;;;;
12/05/2026 17:50:23;armas;Bordão do;T5;.2;T5_2H_QUARTERSTAFF@2;Thetford;194998;;78306;;;2026-05-11T22:50:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;;;;;194998
12/05/2026 17:50:23;armas;Bordão do;T5;.3;T5_2H_QUARTERSTAFF@3;;;;540671;;;;0001-01-01T00:00:00;2026-05-12T15:45:00;;;;;;
12/05/2026 17:50:23;armas;Bordão do;T6;.0;T6_2H_QUARTERSTAFF;Lymhurst;92000;;84621;;;2026-05-12T01:50:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;139989;99980;92000;;
12/05/2026 17:50:23;armas;Bordão do;T6;.1;T6_2H_QUARTERSTAFF@1;Fort Sterling;180998;200692;98514;19694;10,88;2026-05-12T15:25:00;2026-05-12T02:50:00;2026-05-12T16:05:00;;;180998;;;
12/05/2026 17:50:23;armas;Bordão do;T6;.2;T6_2H_QUARTERSTAFF@2;Fort Sterling;909999;;515406;;;2026-05-12T15:25:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;909999;;;
12/05/2026 17:50:23;armas;Bordão do;T6;.3;T6_2H_QUARTERSTAFF@3;Thetford;1399492;;181908;;;2026-05-12T04:05:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;1644754;;;;1399492
12/05/2026 17:50:23;armas;Bordão do;T7;.0;T7_2H_QUARTERSTAFF;Fort Sterling;219999;;295542;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;219999;235870;;
12/05/2026 17:50:23;armas;Bordão do;T7;.1;T7_2H_QUARTERSTAFF@1;;;;449717;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Bordão do;T7;.2;T7_2H_QUARTERSTAFF@2;Fort Sterling;1288876;;616466;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1288876;;;1299991
12/05/2026 17:50:23;armas;Bordão do;T7;.3;T7_2H_QUARTERSTAFF@3;Thetford;7000000;;5396337;;;2026-05-12T04:05:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;7000000
12/05/2026 17:50:23;armas;Bordão do;T8;.0;T8_2H_QUARTERSTAFF;Fort Sterling;630000;;424452;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;630000;679999;;
12/05/2026 17:50:23;armas;Bordão do;T8;.1;T8_2H_QUARTERSTAFF@1;Fort Sterling;1600000;;545724;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1600000;;;1649970
12/05/2026 17:50:23;armas;Bordão do;T8;.2;T8_2H_QUARTERSTAFF@2;Thetford;10000000;;5497392;;;2026-05-12T04:05:00;0001-01-01T00:00:00;2026-05-12T19:05:00;;;;;;10000000
12/05/2026 17:50:23;armas;Bordão do;T8;.3;T8_2H_QUARTERSTAFF@3;;;;11965208;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T5;.0;T5_2H_KNUCKLES_SET2;;;;18328;;;;0001-01-01T00:00:00;2026-05-12T15:10:00;;;;;;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T5;.1;T5_2H_KNUCKLES_SET2@1;;;;42942;;;;0001-01-01T00:00:00;2026-05-12T15:25:00;;;;;;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T5;.2;T5_2H_KNUCKLES_SET2@2;Fort Sterling;199952;;131352;;;2026-05-12T01:25:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;247987;199952;;;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T5;.3;T5_2H_KNUCKLES_SET2@3;Lymhurst;634997;;399187;;;2026-05-11T23:00:00;0001-01-01T00:00:00;2026-05-12T15:20:00;;;;634997;;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T6;.0;T6_2H_KNUCKLES_SET2;Thetford;85000;117846;69465;32846;38,64;2026-05-12T20:05:00;2026-05-12T09:00:00;2026-05-12T16:05:00;;106997;89989;91106;;85000
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T6;.1;T6_2H_KNUCKLES_SET2@1;Lymhurst;179110;233793;15156;54683;30,53;2026-05-12T01:20:00;2026-05-12T08:50:00;2026-05-12T16:05:00;;220197;179981;179110;;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T6;.2;T6_2H_KNUCKLES_SET2@2;Lymhurst;638945;999988;449717;361043;56,51;2026-05-12T01:20:00;2026-05-12T08:50:00;2026-05-12T16:05:00;;799997;685198;638945;;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T6;.3;T6_2H_KNUCKLES_SET2@3;;;;1020706;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T7;.0;T7_2H_KNUCKLES_SET2;Martlock;267995;339056;303120;71061;26,52;2026-05-12T02:25:00;2026-05-12T02:35:00;2026-05-12T16:00:00;;697998;281998;;267995;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T7;.1;T7_2H_KNUCKLES_SET2@1;Fort Sterling;704984;;45477;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;704984;;;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T7;.2;T7_2H_KNUCKLES_SET2@2;;;;525512;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T7;.3;T7_2H_KNUCKLES_SET2@3;Fort Sterling;5695900;;3375237;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;5695900;;;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T8;.0;T8_2H_KNUCKLES_SET2;Fort Sterling;700000;;262756;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;700000;;;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T8;.1;T8_2H_KNUCKLES_SET2@1;Fort Sterling;2349982;;373922;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;2349982;;;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T8;.2;T8_2H_KNUCKLES_SET2@2;;;;5598447;;;;0001-01-01T00:00:00;2026-05-12T19:05:00;;;;;;
12/05/2026 17:50:23;armas;Braçadeiras de Batalha;T8;.3;T8_2H_KNUCKLES_SET2@3;Fort Sterling;16000000;;3961454;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;16000000;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T5;.0;T5_MAIN_CURSEDSTAFF;Caerleon;20961;;7110;;;2026-05-12T15:05:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;20961;;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T5;.1;T5_MAIN_CURSEDSTAFF@1;Caerleon;39997;;15152;;;2026-05-12T01:10:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;39997;;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T5;.2;T5_MAIN_CURSEDSTAFF@2;;;;9475;;;;0001-01-01T00:00:00;2026-05-12T15:25:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T5;.3;T5_MAIN_CURSEDSTAFF@3;;;;45480;;;;0001-01-01T00:00:00;2026-05-12T15:25:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T6;.0;T6_MAIN_CURSEDSTAFF;Lymhurst;38419;;41668;;;2026-05-12T01:50:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;58277;39977;38419;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T6;.1;T6_MAIN_CURSEDSTAFF@1;Fort Sterling;99994;;79590;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;124999;99994;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T6;.2;T6_MAIN_CURSEDSTAFF@2;Fort Sterling;349989;;276670;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;429998;349989;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T6;.3;T6_MAIN_CURSEDSTAFF@3;Fort Sterling;1194978;;1258114;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1194978;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T7;.0;T7_MAIN_CURSEDSTAFF;Lymhurst;117998;;128860;;;2026-05-12T01:50:00;0001-01-01T00:00:00;2026-05-12T15:30:00;;;120999;117998;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T7;.1;T7_MAIN_CURSEDSTAFF@1;Fort Sterling;334994;;11370;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;334994;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T7;.2;T7_MAIN_CURSEDSTAFF@2;Fort Sterling;1598750;;939796;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1598750;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T7;.3;T7_MAIN_CURSEDSTAFF@3;;;;2637492;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T8;.0;T8_MAIN_CURSEDSTAFF;;;;15160;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T8;.1;T8_MAIN_CURSEDSTAFF@1;Lymhurst;900000;;439582;;;2026-05-12T02:30:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1098975;900000;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T8;.2;T8_MAIN_CURSEDSTAFF@2;Fort Sterling;3999997;;939796;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;3999999;3999997;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado;T8;.3;T8_MAIN_CURSEDSTAFF@3;;;;9640806;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T5;.0;T5_2H_CURSEDSTAFF;Caerleon;25000;;20856;;;2026-05-12T15:05:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;25000;;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T5;.1;T5_2H_CURSEDSTAFF@1;Caerleon;39997;;31575;;;2026-05-12T15:05:00;0001-01-01T00:00:00;2026-05-12T15:25:00;;39997;;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T5;.2;T5_2H_CURSEDSTAFF@2;;;;25260;;;;0001-01-01T00:00:00;2026-05-12T15:40:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T5;.3;T5_2H_CURSEDSTAFF@3;;;;500247;;;;0001-01-01T00:00:00;2026-05-12T15:45:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T6;.0;T6_2H_CURSEDSTAFF;Caerleon;54898;;34101;;;2026-05-12T16:05:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;54898;54952;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T6;.1;T6_2H_CURSEDSTAFF@1;Fort Sterling;120821;;25260;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;120821;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T6;.2;T6_2H_CURSEDSTAFF@2;Fort Sterling;440000;;449717;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;440000;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T6;.3;T6_2H_CURSEDSTAFF@3;Fort Sterling;1399987;;50530;;;2026-05-12T15:20:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1399987;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T7;.0;T7_2H_CURSEDSTAFF;Fort Sterling;179992;;55572;;;2026-05-12T15:45:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;179992;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T7;.1;T7_2H_CURSEDSTAFF@1;Fort Sterling;398000;;20212;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;549999;398000;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T7;.2;T7_2H_CURSEDSTAFF@2;Fort Sterling;1499981;;515406;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:00:00;;;1499981;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T7;.3;T7_2H_CURSEDSTAFF@3;;;;4203888;;;;0001-01-01T00:00:00;2026-05-12T16:05:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T8;.0;T8_2H_CURSEDSTAFF;Fort Sterling;537967;;80848;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;888886;537967;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T8;.1;T8_2H_CURSEDSTAFF@1;Fort Sterling;1399999;;323392;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;1399999;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T8;.2;T8_2H_CURSEDSTAFF@2;Fort Sterling;4500000;;2101944;;;2026-05-12T15:15:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;4500000;;;
12/05/2026 17:50:23;armas;Cajado Amaldiçoado Elevado;T8;.3;T8_2H_CURSEDSTAFF@3;;;;11439709;;;;0001-01-01T00:00:00;2026-05-12T16:00:00;;;;;;
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T5;.0;T5_2H_ARCANESTAFF;Thetford;12473;26197;20224;13724;110,03;2026-05-12T16:00:00;2026-05-12T16:25:00;2026-05-12T16:25:00;;88945;;;;12473
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T5;.1;T5_2H_ARCANESTAFF@1;Thetford;27654;40485;3789;12831;46,40;2026-05-12T16:00:00;2026-05-12T16:25:00;2026-05-12T16:25:00;;89994;;;;27654
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T5;.2;T5_2H_ARCANESTAFF@2;Thetford;189997;;113670;;;2026-05-12T16:00:00;0001-01-01T00:00:00;2026-05-12T15:40:00;;215000;;;;189997
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T5;.3;T5_2H_ARCANESTAFF@3;Thetford;756527;;611413;;;2026-05-12T16:00:00;0001-01-01T00:00:00;2026-05-12T15:45:00;;;;;;756527
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T6;.0;T6_2H_ARCANESTAFF;Thetford;53992;;18945;;;2026-05-12T16:00:00;0001-01-01T00:00:00;2026-05-12T16:05:00;;;55883;;;53992
12/05/2026 17:50:23;armas;Cajado Arcano Elevado;T6;.1;T6_2H_ARCANESTAFF@1;Fort Sterling;150000;166632;103566;16632;11,09;2026-05-12T15:20:00;2026-05-12T02:50:00;2026-05-12T16:05:00;;164998;150000;;;
